time,qy_1,qy_2,qy_3,qy_4,vpd,co2,temp_1,temp_2,temp_3,temp_4,eppfd_1,eppfd_2,eppfd_3,eppfd_4,eppfdi_1,eppfdi_2,eppfdi_3,eppfdi_4,ppfd_1,ppfd_2,ppfd_3,ppfd_4,ppfdi_1,ppfdi_2,ppfdi_3,ppfdi_4
2025-04-03T18:30:00Z,0.728,0.591,0.436,0.757,1.12,190,28,29.5,30,29.1,208.0227,28.89871,128.2381,221.6945,220.919,25.40564,120.0271,232.2498,168.1776,23.48635,125.3598,164.2376,164.5661,20.69574,132.0333,177.1218
2025-04-03T18:45:00Z,0.756,0.595,0.504,0.741,1.7,184,29.9,30.6,30.8,30.6,171.5889,24.00528,79.3012,172.3509,123.0276,22.90537,76.86455,179.3913,134.2055,19.52975,82.6342,129.7003,98.37343,18.84272,73.85744,148.9301
2025-04-03T19:00:00Z,0.776,0.648,0.567,0.753,1.8,180,29.7,30,29.3,30.2,161.5349,23.88579,62.84853,134.6147,80.16699,15.21438,30.99817,52.64615,120.4389,19.38372,56.47953,124.7218,64.6389,12.50944,26.77717,42.27428
2025-04-03T19:15:00Z,0.744,0.661,0.59,0.78,1.58,177,28.4,29.1,28.4,28.5,80.14848,15.59927,29.56423,51.94008,71.49426,14.58322,25.52293,46.2691,64.21186,12.5776,25.58219,41.33655,57.02876,11.58265,22.11238,36.19725
2025-04-03T19:30:00Z,0.774,0.698,0.634,0.817,1.44,177,27.7,28.6,28.1,28,55.43115,11.15593,20.17365,35.98151,42.75249,8.477964,15.49528,27.50615,44.37992,9.044329,17.45749,28.37869,34.09667,6.874383,13.32687,21.55469
2025-04-03T19:45:00Z,0.837,0.821,0.817,0.809,1.3,177,27,27.9,27.6,27.5,27.42029,5.500207,9.818214,17.30025,13.55853,2.657902,4.757162,8.247441,21.82945,4.480777,8.421134,13.61688,10.99982,2.220702,4.214966,6.592086
2025-04-03T20:00:00Z,0.843,0.834,0.835,0.832,1.16,182,26.3,27.2,27.2,27,7.681597,1.497969,2.723728,4.702541,2.993197,0.582979,1.084998,1.842143,6.156179,1.246834,2.388933,3.73044,2.371723,0.4832151,0.9415316,1.454658
2025-04-03T20:15:00Z,0.869,0.852,0.853,0.855,1.06,182,25.8,26.7,26.6,26.5,1.077303,0.1885288,0.3794307,0.6677846,0.1508714,0,0,0,0.8363858,0.1628691,0.3196414,0.5109555,0.1104553,0,0,0
2025-04-03T20:30:00Z,0.854,0.861,0.86,0.865,0.85,196,24.9,25.9,25.7,25.5,0.01440389,0,0,0,0,0,0,0,0.001780285,0,0,0,0,0,0,0
2025-04-04T06:00:00Z,0.868,0.81,0.818,0.856,0.04,285,19.8,20.4,20.4,20.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-04T06:15:00Z,0.864,0.828,0.838,0.866,0.07,293,20.7,21,21.1,21.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-04T06:30:00Z,0.882,0.827,0.834,0.854,0.06,298,20.1,20.6,20.6,20.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-04T06:45:00Z,0.866,0.828,0.834,0.861,0.06,295,20.3,20.7,20.8,20.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-04T07:00:00Z,0.85,0.807,0.819,0.846,0.07,300,20.1,20.5,20.6,20.5,0.02801215,0,0,0.00112509,0.1970445,0,0,0,0.01058145,0,0,0,0.1405455,0,0,0
2025-04-04T07:15:00Z,0.825,0.782,0.767,0.822,0.06,302,20.4,20.8,20.9,20.9,1.197931,0.2227093,0.358564,0.6780148,2.850708,0.5600142,0.9156009,1.639357,0.9365674,0.1797371,0.3135328,0.5143847,2.289278,0.4573191,0.8187242,1.291064
2025-04-04T07:30:00Z,0.836,0.756,0.771,0.809,0.04,306,20.6,21,21,20.9,6.256802,1.217357,2.031964,3.593392,10.91821,2.118243,3.558555,6.297703,5.082642,1.013767,1.824947,2.890074,8.915478,1.773601,3.203461,5.074176
2025-04-04T07:45:00Z,0.855,0.755,0.767,0.816,-0.02,311,20.6,21.1,21.1,21,20.60938,3.99796,6.736474,11.87554,42.35286,8.307217,13.67044,24.36989,16.76592,3.328367,6.047263,9.568486,33.85801,6.789351,12.18177,19.32993
2025-04-04T08:00:00Z,0.799,0.755,0.769,0.82,0.01,310,21.8,22.3,22.3,22.3,60.69674,12.00001,19.32762,34.91274,68.39399,13.61199,21.84321,39.33232,48.52596,9.788764,17.25351,27.66319,55.03242,11.13811,19.56178,31.37485
2025-04-04T08:15:00Z,0.797,0.741,0.723,0.772,0.04,303,22.4,23.1,23,22.9,115.8864,22.83188,37.12125,66.75462,133.7284,26.17697,43.17851,77.03242,92.65692,18.65022,33.07195,52.91471,106.8128,21.3757,38.38004,61.04869
2025-04-04T08:30:00Z,0.774,0.728,0.725,0.779,0.12,289,23.4,24,23.8,23.8,141.5076,28.08453,44.89801,81.44442,150.7258,30.68892,45.30799,86.16032,113.6302,22.99843,40.18522,64.81505,121.5039,25.29569,41.13508,69.10545
2025-04-04T08:45:00Z,0.777,0.704,0.704,0.771,0.19,277,24,24.6,24.3,24.5,155.6144,32.00727,46.86377,88.92403,165.1777,34.50633,46.68274,93.08642,125.5571,26.25522,42.46186,71.21493,133.5111,28.49033,43.00602,75.01688
2025-04-04T09:00:00Z,0.766,0.708,0.681,0.773,0.33,251,24.6,25.5,24.6,24.9,216.3103,44.88544,64.14256,123.5584,242.8554,49.49866,72.06827,138.86,174.0937,36.70699,58.18512,98.74344,195.3823,40.62564,65.61058,111.1529
2025-04-04T09:15:00Z,0.748,0.65,0.669,0.731,0.17,233,23.3,25.1,23.3,23.6,273.599,64.69898,71.8002,163.0493,330.1321,77.69194,84.13412,190.8424,217.3625,49.40415,65.15897,128.1497,266.8199,61.92621,76.8771,152.2682
2025-04-04T09:30:00Z,0.745,0.607,0.657,0.681,0.07,229,23,25.4,22.3,23,521.2651,135.0477,89.54905,292.2638,403.6418,101.0751,81.03568,211.7388,419.3181,115.9167,81.89129,223.5253,331.175,86.45178,74.93355,161.1933
2025-04-04T09:45:00Z,0.714,0.662,0.675,0.568,0.07,225,23.1,25.2,22.5,23.3,451.5666,119.6943,73.94411,240.3125,869.7501,232.8575,67.14055,485.7119,361.3438,95.1691,68.03516,176.5794,686.8702,177.3823,62.9065,273.0426
2025-04-04T10:00:00Z,0.748,0.656,0.667,0.698,0.14,222,24.2,25.7,22.4,24.1,707.2504,189.5097,83.20939,411.2718,350.5818,133.7898,79.03823,259.5483,524.352,150.9119,77.85329,183.4754,371.1058,80.17631,76.08133,151.8806
2025-04-04T10:15:00Z,0.705,0.662,0.648,0.741,0.08,215,23.8,25.4,22.4,23.3,598.1077,129.5297,104.8019,297.9438,340.4393,75.35085,94.62943,188.3446,488.988,92.05705,103.6948,199.1973,273.872,61.15524,84.0002,149.634
2025-04-04T10:30:00Z,0.571,0.629,0.607,0.642,0.09,213,24.4,25.8,22.7,23.4,664.6736,89.01726,210.7061,245.893,1274.912,116.9898,439.6044,395.1372,551.8366,74.68026,183.6458,265.4004,1032.915,104.555,361.8681,440.9064
2025-04-04T10:45:00Z,0.686,0.578,0.577,0.61,0.29,206,25.8,27.6,23.1,24.1,866.3105,146.1121,336.3795,342.3643,705.837,159.6011,244.6147,312.0192,631.911,151.8125,279.1021,272.7487,660.8741,101.6675,212.4559,283.4656
2025-04-04T11:00:00Z,0.689,0.6,0.58,0.649,0.35,202,25.6,27.5,23.4,24.3,965.6278,214.8644,278.3645,384.4256,1530.848,225.8594,469.6845,489.793,786.935,141.7636,258.6257,366.0792,1024.186,237.7273,411.5034,631.3361
2025-04-04T11:15:00Z,0.571,0.572,0.535,0.408,0.55,200,27.7,29.8,24.3,25.8,1190.187,266.5891,464.2631,688.0521,1253.958,417.788,638.6701,932.5692,849.8953,230.7072,273.8653,669.5772,719.0603,311.6822,395.8829,832.5248
2025-04-04T11:30:00Z,0.675,0.582,0.569,0.466,0.78,198,28.3,32.1,26.2,27.2,645.088,327.4467,337.2189,862.0615,858.3133,376.6719,286.7098,906.1083,544.3676,292.58,358.1573,758.0013,1002.43,291.4773,336.494,793.0338
2025-04-04T11:45:00Z,0.446,0.581,0.556,0.434,0.79,199,27.8,32.3,26.2,26.7,1328.225,357.0075,302.7621,771.1579,1673.671,172.4413,545.7571,705.6526,1227.947,199.2536,287.6057,635.6584,1368.44,190.7928,415.6784,722.5685
2025-04-04T12:00:00Z,0.412,0.556,0.551,0.449,0.83,193,27.6,31.5,25.1,24.7,1716.78,397.3555,477.0016,715.5536,1798.938,410.1568,477.5176,701.414,1402.334,230.5782,383.0469,500.0128,1467.123,337.524,339.6468,737.854
2025-04-04T12:15:00Z,0.592,0.545,0.54,0.556,0.79,196,27.3,30.3,24.5,24.3,1345.207,283.8197,302.4183,576.5732,569.777,121.8922,182.5387,327.3015,1069.316,226.9949,269.8775,474.4514,459.8871,96.49857,160.3214,257.1736
2025-04-04T12:30:00Z,0.68,0.592,0.577,0.691,0.59,194,25.9,29.6,25.9,25.7,552.5234,119.0685,217.0203,373.102,351.3279,68.33102,111.851,201.9065,503.9236,96.57569,194.2606,302.8692,280.4614,55.993,98.11398,159.7785
2025-04-04T12:45:00Z,0.321,0.546,0.518,0.405,0.45,194,25.5,28.9,25.6,25.4,547.0206,113.7011,201.788,293.0782,1362.044,458.6222,691.2028,1035.811,402.0325,93.18434,184.9278,225.0294,664.4888,386.2931,640.415,848.6057
2025-04-04T13:00:00Z,0.612,0.582,0.566,0.673,0.62,195,27.3,30.5,25.8,25.8,1277.699,403.9394,655.6943,900.0284,524.7853,119.9011,191.5285,300.7373,1117.863,309.3671,539.2978,704.9089,436.5865,96.61636,168.1066,239.8494
2025-04-04T13:15:00Z,0.363,0.542,0.517,0.627,0.57,187,25.9,29.1,25.7,25.6,499.7168,99.61721,150.614,270.0993,1439.141,327.1345,217.2716,470.3984,376.2065,82.16979,124.3329,216.2393,1184.641,277.8837,481.1088,273.2101
2025-04-04T13:30:00Z,0.606,0.569,0.515,0.545,0.68,196,27.3,30,25,25.5,1513.521,342.9537,419.3538,656.6306,1609.387,226.1595,628.8262,951.532,1236.973,273.6009,444.2843,472.9984,1327.96,279.5008,573.9898,762.7396
2025-04-04T13:45:00Z,0.598,0.553,0.54,0.583,0.8,189,27.5,31,26.2,26.3,821.3552,181.7902,363.875,631.3915,814.5408,235.0137,249.1677,427.8058,665.2202,142.0424,298.8159,527.5883,775.5121,157.6585,212.1327,358.0581
2025-04-04T14:00:00Z,0.386,0.551,0.496,0.424,0.87,191,27.6,31.4,26.8,27.3,1050.385,224.1154,362.0603,666.1277,1040.391,150.152,473.9703,718.1089,830.6752,174.0175,292.2562,513.1054,972.2927,168.8548,315.912,571.1207
2025-04-04T14:15:00Z,0.533,0.524,0.514,0.591,0.98,186,28.3,31.2,26.4,27,1374.988,189.3136,531.9958,827.3476,1269.797,281.0188,474.0576,738.6526,1150.24,148.1568,303.9889,657.4381,1040.264,218.875,254.7367,604.5105
2025-04-04T14:30:00Z,0.6,0.493,0.503,0.552,0.97,188,28,31.6,26.5,26.5,881.3151,254.164,374.591,504.4465,1412.634,451.5239,509.8338,517.9339,733.0511,201.0098,285.4412,509.5924,1416.198,349.7291,487.9859,716.0565
2025-04-04T14:45:00Z,0.5,0.526,0.505,0.582,1,183,28,32.2,26.6,26,845.192,217.6844,287.5833,442.5506,680.9977,124.3128,245.0426,467.7584,750.4359,191.3312,284.4,379.2577,527.6186,132.5135,193.8146,311.9999
2025-04-04T15:00:00Z,0.329,0.482,0.484,0.571,0.96,182,28,32.5,27.1,26.5,1023.84,174.368,288.0788,642.4391,1233.588,330.362,371.649,760.682,766.5893,177.2805,308.7783,472.3777,1410.283,238.5057,393.548,827.3307
2025-04-04T15:15:00Z,0.588,0.49,0.473,0.47,1.04,180,28.4,32.9,27.8,27.5,1075.308,206.2621,325.7165,423.383,1419.73,272.8622,391.1356,657.865,904.3925,129.4277,245.0447,370.4487,1136.97,132.7222,391.4472,370.1663
2025-04-04T15:30:00Z,0.563,0.554,0.514,0.633,1.1,180,28.4,32.7,27.5,26.9,771.4955,193.4557,287.3469,533.9886,542.7965,119.1995,211.1105,326.2829,643.5734,126.3532,254.4408,453.9648,434.0389,102.4483,181.0852,297.9977
2025-04-04T15:45:00Z,0.657,0.549,0.524,0.653,0.97,178,27.4,31.7,27.4,27.1,710.1329,134.0084,220.4719,400.8273,582.6537,113.6821,197.0487,345.4075,566.7054,109.9927,210.056,297.9117,466.4036,92.47224,176.961,270.4272
2025-04-04T16:00:00Z,0.604,0.579,0.472,0.659,1,179,27.7,31.5,27.1,27.4,948.7299,139.8519,283.9991,377.8168,1003.894,85.78393,359.7511,354.7283,765.1716,123.4947,253.4362,402.7134,813.0498,76.7707,318.7664,431.3116
2025-04-04T16:15:00Z,0.688,0.57,0.533,0.674,0.87,177,26.5,29.9,26.5,26.3,488.0348,74.34446,168.3521,244.721,517.2203,89.97759,174.4061,288.6509,391.1359,61.2224,140.2923,206.0409,414.0838,73.55339,151.5006,225.8732
2025-04-04T16:30:00Z,0.607,0.568,0.514,0.698,0.8,184,26.4,29.5,26.3,26.2,542.0287,89.87132,179.0276,295.4041,561.935,89.51723,195.9173,307.2831,433.7462,73.53302,159.2107,228.7038,447.86,73.1308,168.5754,234.0677
2025-04-04T16:45:00Z,0.667,0.581,0.533,0.696,0.87,184,26.9,29.7,26.3,26.4,698.5067,97.67805,252.791,401.5965,465.3204,77.6115,201.0888,322.0231,553.862,80.12386,214.403,278.9647,397.9424,62.77998,180.737,214.7899
2025-04-04T17:00:00Z,0.579,0.577,0.49,0.657,0.89,180,27.2,29.6,26.6,26.6,740.2484,81.64706,264.3965,428.2675,1253.523,96.62637,471.2332,669.7485,595.5501,66.3788,236.4638,262.1087,1007.68,77.42671,436.8148,347.9095
2025-04-04T17:15:00Z,0.678,0.584,0.547,0.695,0.99,179,27.5,29.8,26.6,26.6,676.4502,71.89953,298.113,366.9718,538.3785,54.58476,221.7324,340.7939,539.8509,58.33417,255.4934,223.8993,403.9384,44.15155,177.9091,221.215
2025-04-04T17:30:00Z,0.717,0.622,0.58,0.714,0.9,178,26.8,29.5,26.5,26.3,519.1475,54.55285,167.7027,303.4254,254.4107,38.90143,81.19868,145.9197,367.4249,44.4218,148.5276,216.5922,174.9858,31.53045,70.97962,117.0186
2025-04-04T17:45:00Z,0.6,0.574,0.543,0.69,0.73,176,25.8,28.5,26.1,25.9,264.7093,44.57079,106.5472,197.8015,477.8359,76.76861,338.4297,571.1244,204.1207,36.29648,100.6917,162.2999,372.6928,63.02887,294.9964,454.7689
2025-04-04T18:00:00Z,0.741,0.612,0.575,0.698,0.77,180,26.5,28.8,26.2,25.8,343.494,60.93917,178.7564,317.4959,280.7268,44.74842,158.2491,302.7096,276.0279,49.5788,155.3481,242.6391,246.4531,36.0938,141.7702,219.2893
2025-04-04T18:15:00Z,0.72,0.634,0.586,0.765,0.8,183,26.7,28.5,27.1,26.5,256.527,39.67328,135.3118,217.5395,202.6361,31.77899,92.36064,153.9286,205.7569,32.22885,115.213,168.0925,159.518,25.90607,82.51085,121.2986
2025-04-04T18:30:00Z,0.785,0.639,0.595,0.749,1.55,184,29.8,31,30.9,30.6,197.1483,31.52403,88.76939,152.1631,157.3424,28.34967,59.12727,99.31434,156.2376,25.63708,85.46915,117.5271,125.3346,22.96173,52.62183,78.6017
2025-04-04T18:45:00Z,0.746,0.66,0.633,0.767,1.76,179,29.7,30.5,29.9,29.9,126.5895,23.31087,46.07756,76.95556,108.0883,20.17155,40.1847,67.14396,100.6426,18.88104,40.54735,61.0441,85.76802,16.35185,35.55003,53.92506
2025-04-04T19:00:00Z,0.783,0.671,0.633,0.776,1.68,181,29.2,30,29.5,29.4,103.8051,19.52114,38.7976,63.83273,105.8478,19.38535,38.88741,63.97484,82.25448,15.75689,33.72946,50.54103,83.65389,15.68286,33.77152,49.97317
2025-04-04T19:15:00Z,0.771,0.681,0.654,0.776,1.61,178,28.9,29.8,29.3,29.2,96.55371,18.07825,34.59373,58.38008,89.47899,16.90663,32.15694,55.59228,76.23649,14.54866,30.216,45.66555,70.55806,13.49768,28.19068,43.66275
2025-04-04T19:30:00Z,0.784,0.694,0.674,0.792,1.53,180,28.6,29.5,29,29,76.48949,14.61624,27.98757,47.87063,60.55803,11.87077,22.56722,38.00207,60.41759,11.74824,24.43715,37.40022,47.72295,9.543198,19.59577,29.63362
2025-04-04T19:45:00Z,0.801,0.729,0.709,0.803,1.39,178,28,28.9,28.5,28.4,51.67458,9.899169,19.15763,32.30241,38.34101,7.352173,13.98828,23.96717,40.22643,7.901126,16.552,24.8491,29.31002,5.871593,12.05389,18.16488
2025-04-04T20:00:00Z,0.85,0.79,0.787,0.842,1.2,189,27.3,28.3,27.9,27.7,19.99457,3.90238,7.132874,12.38205,4.011413,0.7800092,1.453798,2.467149,15.04921,3.004827,6.050887,9.23597,3.114439,0.6338509,1.264086,1.906963
2025-04-04T20:15:00Z,0.878,0.824,0.838,0.866,0.97,198,26.3,27.4,27.1,26.9,1.322384,0.2385083,0.4725654,0.8192713,0.1796215,0,0,0.1052336,1.023429,0.2001086,0.3997847,0.6280652,0.1296059,0,0,0
2025-04-04T20:30:00Z,0.841,0.833,0.846,0.855,0.83,200,25.6,26.7,26.4,26.2,0.02592917,0,0,0.001800703,0,0,0,0,0.00908727,0,0,0,0,0,0,0
2025-04-05T06:00:00Z,0.878,0.798,0.807,0.855,0.06,262,20.6,20.9,21.1,21.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-05T06:15:00Z,0.882,0.806,0.825,0.866,0.05,267,20,20.5,20.6,20.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-05T06:30:00Z,0.865,0.813,0.829,0.843,0.06,267,20.4,20.7,20.9,20.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-05T06:45:00Z,0.867,0.804,0.819,0.851,0.07,273,20.2,20.6,20.7,20.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-05T07:00:00Z,0.848,0.781,0.798,0.838,0.05,278,19.7,20.3,20.3,20.2,0.05337065,0,0,0.01405579,0.2977624,0,0,0.1569504,0.02829369,0,0,0.002998132,0.2147518,0,0,0.1081859
2025-04-05T07:15:00Z,0.852,0.73,0.714,0.806,0.08,283,20.3,20.7,20.9,20.8,1.687196,0.348454,0.4979475,0.9533445,4.117126,0.8666468,1.265468,2.34589,1.305243,0.2782264,0.4374543,0.736056,3.248274,0.7037635,1.106507,1.861792
2025-04-05T07:30:00Z,0.827,0.656,0.688,0.812,0.06,283,19.8,20.4,20.4,20.3,15.10028,3.254108,4.318678,8.590852,28.19992,6.055527,8.020301,16.00479,11.70443,2.570021,3.834267,6.680581,22.0455,4.830881,7.18702,12.56035
2025-04-05T07:45:00Z,0.834,0.637,0.68,0.803,0.06,291,20.1,20.8,20.8,20.7,48.07112,10.54788,13.02186,27.31413,66.50989,14.78819,17.36716,37.77111,37.82246,8.416265,11.81863,21.60451,52.45609,11.78227,15.81392,29.99404
2025-04-05T08:00:00Z,0.802,0.623,0.655,0.781,0.14,291,21.6,22.3,22.1,22.2,77.57145,17.5072,20.2841,44.49226,97.46273,22.40381,25.17066,56.45228,61.65841,13.99301,18.37858,35.55142,77.66446,17.87115,22.69523,45.14577
2025-04-05T08:15:00Z,0.725,0.575,0.639,0.744,0.19,285,22.6,23.7,23.3,23.7,125.2047,30.6139,29.8402,72.81593,224.8695,81.41882,32.98568,88.47704,99.64474,22.979,26.81412,57.52444,177.6426,37.27689,29.75091,69.74158
2025-04-05T08:30:00Z,0.77,0.556,0.626,0.649,0.35,274,23.7,25.3,23.5,23.9,220.2089,56.64707,32.58302,133.2985,268.9948,96.51518,33.10253,96.90668,172.9319,41.30648,29.2523,98.75098,213.3403,62.34945,29.81046,69.04993
2025-04-05T08:45:00Z,0.781,0.565,0.605,0.74,0.34,234,22.5,24.1,22,22.4,201.2972,70.74321,31.34649,82.60792,130.6559,42.82637,32.01656,103.35,151.7883,52.24429,28.23776,63.09781,104.8057,32.73299,29.03634,63.27146
2025-04-05T09:00:00Z,0.776,0.555,0.586,0.658,0.23,215,21.9,23.8,21.5,21.7,198.3253,73.20869,38.90574,126.9852,220.6548,74.52898,43.92868,170.4107,152.8559,59.86266,35.36426,122.9937,143.0094,85.32696,39.97185,146.5649
2025-04-05T09:15:00Z,0.814,0.473,0.573,0.675,0.17,220,22.6,26,22,22.6,472.3821,180.5701,46.79854,334.0181,507.6547,184.7764,48.54251,413.7111,359.0314,97.61119,42.46871,249.2914,252.5641,74.58054,43.88249,297.1647
2025-04-05T09:30:00Z,0.779,0.466,0.574,0.641,0.26,221,23,26.2,22.3,23.2,588.6773,159.2456,49.23092,398.6071,736.8009,200.8373,48.74237,361.8335,493.9393,141.336,44.5864,291.8792,591.322,200.9913,44.19681,112.7253
2025-04-05T09:45:00Z,0.804,0.459,0.542,0.626,0.32,214,23.5,26.2,22.2,23.3,729.0097,214.231,52.21521,276.6486,893.9727,236.9126,55.85399,480.4755,581.6216,181.0354,48.63361,224.7431,715.16,184.9189,59.91514,283.3751
2025-04-05T10:00:00Z,0.803,0.436,0.541,0.571,0.23,217,23.1,24.1,20.6,23.2,705.9922,205.4825,64.09371,516.9482,436.4178,289.6999,63.05258,578.8547,553.2865,154.6636,60.94945,187.8016,750.0551,143.7185,59.47424,113.7003
2025-04-05T10:15:00Z,0.679,0.495,0.504,0.715,0.31,213,24.4,24.9,20.3,22.9,1082.088,310.5754,90.88126,392.1563,1172.929,206.4089,224.0206,691.8775,885.9778,226.164,108.2726,226.4612,938.1371,115.1867,286.7355,176.7862
2025-04-05T10:30:00Z,0.615,0.491,0.513,0.624,0.41,207,24.9,25.7,21.3,23.1,1072.275,107.2902,365.5467,344.61,1287.657,64.89702,452.5902,248.3204,853.1973,66.01038,336.0006,351.5733,1034.43,54.74201,353.5254,498.3106
2025-04-05T10:45:00Z,0.735,0.443,0.479,0.443,0.51,205,25.8,27.1,22.8,23.7,968.9799,93.55068,360.1265,340.287,279.3916,202.5088,430.084,497.9191,624.7991,96.55343,274.5042,339.3988,528.5245,87.4782,347.8339,237.4058
2025-04-05T11:00:00Z,0.664,0.441,0.468,0.513,0.55,200,26,28.4,23.6,25.2,1134.965,296.0153,413.2014,261.8951,1398.797,111.0985,473.0981,229.133,1051.227,149.7085,402.6862,224.9816,582.9493,167.7517,452.6538,470.1847
2025-04-05T11:15:00Z,0.595,0.422,0.444,0.506,0.71,201,27.1,31,25.2,26.7,1241.048,264.1827,476.7044,560.4625,1513.184,339.3055,552.5284,779.7717,1011.999,234.1645,267.5941,654.1387,1172.197,301.3026,289.5298,701.707
2025-04-05T11:30:00Z,0.672,0.412,0.469,0.406,0.85,196,27.9,32.3,26.1,27.2,1157.335,308.8368,349.0563,861.3864,541.8959,278.1076,193.9468,762.259,693.7896,285.8077,356.4399,755.0666,329.3702,231.3186,348.7016,618.0143
2025-04-05T11:45:00Z,0.588,0.419,0.43,0.412,0.89,192,27.8,32,25.8,26.7,600.1736,360.4567,277.785,817.1655,1128.124,110.5079,405.2643,895.1806,691.6802,203.2079,285.9726,643.4933,1268.609,152.8715,326.6082,729.2314
2025-04-05T12:00:00Z,0.469,0.383,0.417,0.427,0.86,191,27.4,30.7,23.8,24,1555.193,398.8134,452.4427,729.9122,1453.098,303.4191,394.5678,382.3693,1355.119,240.0991,399.2841,519.8076,1172.733,293.2967,229.3862,571.5616
2025-04-05T12:15:00Z,0.439,0.418,0.439,0.593,0.84,191,27.2,30.8,24.5,23.7,1586.484,333.179,446.1199,755.7515,389.1451,114.4828,640.0762,965.8873,1202.217,282.1974,414.6055,630.6711,688.644,68.79089,533.2955,794.7391
2025-04-05T12:30:00Z,0.575,0.408,0.451,0.411,0.78,187,26.7,31.1,26.1,26.3,1007.76,170.4732,397.1261,683.4963,864.9353,290.7932,289.5611,786.7755,887.4033,142.2948,365.5085,554.113,1049.705,194.8916,488.8994,589.1129
2025-04-05T12:45:00Z,0.47,0.394,0.423,0.483,0.77,186,26.7,31.2,26.1,26,1106.136,264.7427,370.438,568.2609,816.9285,258.7137,392.7723,624.0602,907.9266,217.4305,349.9849,452.7417,779.4423,208.2872,356.6752,500.4485
2025-04-05T13:00:00Z,0.664,0.469,0.487,0.514,0.72,185,26,30.6,26.2,26,786.4752,187.0961,292.0425,467.8373,662.2026,135.302,232.9917,316.0081,643.8324,147.74,253.8435,371.4405,534.7266,114.738,175.3732,267.1823
2025-04-05T13:15:00Z,0.329,0.389,0.434,0.601,0.71,184,26.3,29.6,25.1,25.5,1121.929,286.2804,341.914,487.8182,1907.14,450.8353,171.6952,1031.223,938.7192,215.5859,300.2697,330.3774,1568.701,388.3942,661.6995,632.2875
2025-04-05T13:30:00Z,0.679,0.387,0.423,0.433,0.95,183,27.6,31.3,25.1,25.6,1878.529,401.6177,525.559,764.9233,1170.324,104.5894,772.5077,1099.543,1532.68,350.8778,495.2297,574.9479,981.2659,163.8371,721.1044,872.5576
2025-04-05T13:45:00Z,0.365,0.433,0.465,0.524,1.16,180,28.3,33.8,27.5,28,640.3629,278.0305,394.4222,813.9305,906.1873,487.3995,149.6454,443.4958,534.6846,167.4502,299.4162,719.6439,1412.986,267.8181,152.9206,182.4126
2025-04-05T14:00:00Z,0.361,0.44,0.404,0.438,1.31,177,28.6,32.8,27.3,28.7,1428.937,320.506,644.3411,1051.068,1455.374,97.02866,764.5083,1148.867,1177.116,252.2292,505.3387,765.04,1569.856,80.02847,519.7698,871.6852
2025-04-05T14:15:00Z,0.602,0.383,0.404,0.613,1.38,179,28.8,32.7,26.6,27.8,1830.393,295.98,703.4818,1011.632,1950.022,493.7678,763.5433,632.9619,1496.531,198.3879,353.6285,867.9574,1574.98,439.165,234.4088,887.5776
2025-04-05T14:30:00Z,0.606,0.384,0.44,0.529,1.16,173,27.2,32.3,26.3,26.2,838.9024,256.8356,388.2019,365.9352,395.0308,83.77991,135.3378,239.6816,704.042,207.8303,221.4534,398.3094,318.9705,66.59209,118.1764,184.886
2025-04-05T14:45:00Z,0.339,0.346,0.399,0.477,1.1,174,27.1,32.6,26.1,24.9,772.9786,195.1901,263.9885,677.2466,1145.505,126.8872,289.1536,627.6481,524.3452,234.8379,275.9334,328.9199,970.3302,220.0477,175.9072,539.6589
2025-04-05T15:00:00Z,0.359,0.358,0.414,0.629,1.27,177,28.2,34.5,26.8,25.5,1718.179,220.8751,346.0893,857.3427,1073.562,283.862,290.1198,316.4851,1329.721,273.8691,434.6447,711.6671,1099.657,175.4212,268.1226,383.8664
2025-04-05T15:15:00Z,0.616,0.414,0.412,0.527,1.25,175,27.7,33.9,28,27.1,1182.528,225.6548,350.7872,490.4692,1380.016,318.5803,305.5394,891.0533,1009.676,108.2245,253.3789,291.7468,1202.402,110.5251,338.7171,677.7277
2025-04-05T15:30:00Z,0.699,0.48,0.469,0.645,1.23,177,27.6,33.6,27.7,26.3,618.543,176.05,258.3949,524.6096,332.9875,60.33131,117.2446,197.3735,506.5217,111.8717,226.1178,518.6007,265.0582,49.49028,102.5393,153.9108
2025-04-05T15:45:00Z,0.338,0.462,0.429,0.612,1.03,173,26.3,31.7,27.1,26.8,741.2214,122.4054,181.1757,331.563,1668.343,284.2241,192.4822,516.7405,596.4178,100.9642,172.8901,221.9799,1349.173,198.0383,163.7704,384.5051
2025-04-05T16:00:00Z,0.638,0.481,0.475,0.669,1.01,171,26.4,30.9,26.5,26.4,749.4957,129.0671,178.7175,300.4027,356.3728,65.80922,126.5388,206.3818,601.8087,95.51699,156.6882,285.246,282.8211,54.28145,108.7742,161.2607
